address,company_name,company_type,corporate_representative,overall_merit,overall_year,registered_capital,social_code
,四川泓岷电力工程有限公司,施工企业,杨双中,施工[B]级  ,2023??????,5000,91510000696959614K
,四川万峰建设工程项目管理有限公司,监理企业,李文祥,监理、检测[B]级  ,2023??????,1000,915100006735227000
贵阳市中华北路78号,贵州金梧桐园林景观有限公司,施工企业,无,施工[B]级  ,2023??????,无,12299
兰州市七里河区兰工坪路200号,甘肃路桥飞宇交通设施有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,916200007127596000
合肥市包河区内蒙路与沈阳路交口龙谷1号楼608,安徽先河建筑工程有限公司,施工企业,周飞,施工[B]级  ,2023??????,16000,91340100598666690Y
,四川欣广建筑工程有限公司,施工企业,邓华松,施工[B]级  ,2023??????,5000,91511600MA63RQUP41
,四川远大天辰建筑工程有限公司,施工企业,刘祖双,施工[B]级  ,2023??????,3000,91510100MA6CMP3655
,四川鑫渠水利工程有限公司,施工企业,闫文章,施工[B]级  ,2023??????,5030,91510000092121909G
山东省济南市车站街167号,中铁十局集团济南铁路工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,13648045-3
,新疆生产建设兵团第六建筑工程有限责任公司,施工企业,田红兵,施工[B]级  ,2023??????,123640,91659001231081901W
浙江省金华市婺城新区临江工业园龙乾南街999号,浙江正方交通建设有限公司,"勘察设计企业, 施工企业",金泉,施工[AA]级  设计[B]级  ,2023??????,100006,91330702726601040Q
山西省太原市红沟北街18号,山西乾通公路工程机械有限公司,施工企业,无,施工[B]级  ,2023??????,无,140000100068267
,广州市市政工程机械施工有限公司,施工企业,刘世辉,施工[B]级  ,2023??????,30000,91440101726804550E
,译诚实业集团有限公司,"施工企业, 设备供应商",任宁卫,施工[B]级  监理、检测[B]级  ,2023??????,31800,91610000664144998W
成都市高新区高朋大道5号技术创新服务中心,四川融鑫信息科技有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510100723442734K
广州市增城石滩镇三江四丰广汕公路153号,广东长宏建设集团有限公司,施工企业,师文有,施工[B]级  ,2023??????,330000,91440183734937476B
成都市武侯区佳灵路5号1栋9楼910号,四川新川公路勘察设计有限公司,勘察设计企业,周志华,设计[B]级  ,2023??????,300,9151000079182067XQ
河北省邯郸市武安市桥西路251号,河北特利特交通设施有限公司,"施工企业, 设备供应商",无,施工[B]级  监理、检测[B]级  ,2023??????,无,91130481755463476D
泸州市江阳区石寨乡中心街63号1号楼附1号,四川诺邦建设项目管理有限公司,施工企业,李波,施工[B]级  ,2023??????,5600,91510502MA622C5F88
成都市成华区龙潭总部新城华盛路58号35幢第二层1.2.3号,四川鼎商建设工程集团有限公司,施工企业,王栋,施工[B]级  ,2023??????,10000,9151010807769731XF
龙马潭区江城国际1幢403,泸州锦升建筑工程有限公司,施工企业,廖茂军,施工[B]级  ,2023??????,1000,915105003270173000
江苏省南京市六合区六合中等专业学校内,江苏领跑梦毛勒智造科技集团有限公司,"施工企业, 设备供应商",龚宗明,施工[B]级  监理、检测[B]级  ,2023??????,10101,913201163023917000
长宁县长宁镇天能路21号,四川成渝建设有限公司,施工企业,王燕秋,施工[B]级  ,2023??????,3000,91511524MA62A0CN9R
,四川志纳建设工程有限公司,施工企业,梁鑫,施工[B]级  ,2023??????,1000,91510100MA62MY7Y5D
北京,中铁建工集团路桥工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91110106080465608J
辽宁省沈阳市和平丽岛路42号,辽宁省交通规划设计院有限责任公司,"试验检测机构, 勘察设计企业, 咨询",无,监理、检测[B]级  设计[B]级  ,2023??????,无,9121000011756191XE
万州区诗仙路222号,重庆市万州创业建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,20793628-7
,四川延盛建设工程有限公司,施工企业,周杰,施工[B]级  ,2023??????,1008,91510104MA6C4JY5XR
南充市顺庆区锦程路南充商会大厦1幢1单元13层1304号,中天邑建工集团有限公司,施工企业,谭禾,施工[B]级  ,2023??????,8680,91511302073973495M
天津市南开区北草坝9增2号,天津第六市政公路工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,911200001031284000
沧州市运河区永济东路18号,大元建业集团股份有限公司,施工企业,王连兴,施工[B]级  ,2023??????,100787.6,911309001095417000
,中景恒业建设工程有限公司,施工企业,张梦旭,施工[B]级  ,2023??????,6000,91510000692260128G
乐山市市中区北城峰景9幢11楼4号,四川省汇祥建筑工程有限公司,施工企业,钟梅,施工[B]级  ,2023??????,1200,91511400553499200C
周口市车站路东段（锦源宾馆东20米）,永平建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,914116005991257000
龙泉驿区龙泉镇龙平路,成都市益民市政建筑有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,20224776-5
重庆市沙坪坝区井口工业园井熙路10号,重庆龙源动力设备有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,75624558-5
四川省凉山彝族自治州西昌市月海路二段13号建昌坊历史风貌区鑫海国际19幢5楼502-1号,凉山佳航建设工程有限公司,施工企业,苏彪,施工[B]级  ,2023??????,4880,91513400MA68A7JW16
成都市金堂县赵镇幸福横路131号交通大厦3楼,成都宜居水城城乡交通工程技术咨询有限公司,"勘察设计企业, 咨询",黄杰,监理、检测[B]级  设计[B]级  ,2023??????,3500,91510121696273348N
,四川峰茂建设工程有限公司,施工企业,周芝群,施工[B]级  ,2023??????,1000,91510800MA67PW6F9N
南充市顺庆区滨江中路四段48号4幢1层2号,南充蓝祥建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,9151130207614844XM
四川省康定市炉城南路36号19幢3楼2号,四川盛宏达建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,915133005999862000
,南充市益顺交通勘察设计有限公司,勘察设计企业,刘艳君,设计[B]级  ,2023??????,5000000,91511381MA63Q20E2C
北京市海淀区三里河路15号,路桥集团国际建设股份有限公司,施工企业,无,施工[B]级  ,2023??????,无,1000001003135
成都市金牛区洞子口乡陆家村工业区,四川利安钢结构有限公司,施工企业,无,施工[B]级  ,2023??????,无,72322670—8
泸州市酒城大道二段7号11-2-4号,泸州弘泰建筑安装工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510502560715813T
重庆市渝中区菜袁路196号,中交二航局第二工程有限公司质量检测所,试验检测机构,无,监理、检测[B]级  ,2023??????,无,77849203-4
成都市金牛区金牛市民中心A座1704,四川铜蓬建设工程有限公司,施工企业,陈志敏,施工[B]级  ,2023??????,5000,91510000314460720Q
南昌市建设路468号,江西建工第四建筑有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,67796305-2
成都市龙泉驿区十陵灵龙路373号,四川昊森建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,78266924-2
,四川艺高祥建设工程有限公司,施工企业,雷从远,施工[B]级  ,2023??????,6800,91510322MA6206T19X
,四川万龙居建筑工程有限公司,施工企业,杨兵,施工[B]级  ,2023??????,6000,91511621MA62RG0HX0
成都市金牛区蓉北商贸大道二段293号15栋1单元14楼1405号,中创国际建设集团有限公司,施工企业,杨鑫,施工[B]级  ,2023??????,36800,67575633-2
长沙市开福区德雅路1488号鑫政大厦16楼,湖南核工业建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,18379692-8
河北省衡水滨湖新区彭杜乡陈辛庄村,衡水恒力通工程橡胶有限公司,设备供应商,张木行,监理、检测[B]级  ,2023??????,15300,91131106772796854B
河北省邯郸市丛台区联纺东路516号盛海蓝郡大厦3单元11层1101号,河北路博交通科技有限公司,施工企业,聂航,施工[B]级  ,2023??????,12000,9113010168276041XD
常州市新北区珠江路南111号,江苏江南园林建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,13717500-4
,四川华瑞卓辰建筑有限公司,"施工企业, 招标代理企业",张久富,施工[B]级  监理、检测[B]级  ,2023??????,8000,91510822MA67DCLJ7X
成都市金牛区金牛乡兴盛村三组,四川锦蓉建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,79789584
,中联建设集团股份有限公司,施工企业,李海文,施工[B]级  ,2023??????,30100,913600007914892000
成都市武侯区浆洗街16号1栋21层21号,四川金汤建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510107066974764R
泸县方洞镇中心街92号,圣弘建设股份有限公司,"施工企业, 监理企业, 招标代理企业",无,施工[B]级  监理、检测[B]级  ,2023??????,无,915105217469129000
南充市顺庆区文化路164号1层191号,四川茂扬建筑劳务有限公司,施工企业,无,施工[B]级  ,2023??????,无,91511302309376428N
,四川中润恒业建设工程有限公司,施工企业,阿力木呷,施工[B]级  ,2023??????,1000,91513429MA63Y95B2B
重庆市渝北区红金路51号,重庆路泰建筑工程质量检测有限公司,试验检测机构,无,监理、检测[B]级  ,2023??????,无,91500112663571541P
成都市双流县东升街道办事处迎春路二段,成都新宇联公路工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,68631995-5
,北京路捷恒远工程检测技术有限公司,试验检测机构,冯松,监理、检测[B]级  ,2023??????,2000,91110116MA01NL4M69
,四川恒达锦业建设工程有限公司,"施工企业, 招标代理企业",王进,施工[B]级  监理、检测[B]级  ,2023??????,2198,91510100MA6C7KMX1D
沙市区园林路（市总工会对面）,湖北省荆州市振富园艺有限公司,施工企业,无,施工[B]级  ,2023??????,无,75101198-2
四川省成都市高新区府城大道西段399号,四川新正路桥建设工程有限公司,施工企业,刘昌贵,施工[B]级  ,2023??????,8000,91510000068966768Y
新疆乌鲁木齐市头屯河区北站路8号,新疆昆仑路港工程公司,施工企业,无,施工[B]级  ,2023??????,无,6500001000578
陕西省渭南市蒲城县翔村乡六合村,渭南市华通路桥工程有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,916105007197535000
贵州省贵阳市贵阳国家高新技术产业开发区阳关大道附100号,贵州省交通规划勘察设计研究院股份有限公司,"勘察设计企业, 试验检测机构, 监理企业, 咨询",张晓航,监理、检测[B]级  设计[AA]级  ,2023??????,31380.4147,91520000067700001A
泸州市龙马大道三段3号1幢17号,泸州市江南建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,20487934-4
,茂县建筑工程总公司,施工企业,伍安光,施工[B]级  ,2023??????,680,915132237469140000
四川省广元市剑阁县白龙镇禾丰村星光街145号7号,四川纳燊建筑工程有限公司,施工企业,蒲三浩,施工[B]级  ,2023??????,1000,91510703MA6B9AE54C
,广西永泰建设集团有限公司,施工企业,李晋华,施工[B]级  ,2023??????,69000,91450100662110436U
,四川中浩源建筑工程有限公司,施工企业,李志慧,施工[B]级  ,2023??????,3000,91513201MA665NQM9E
绵阳市涪城区富乐路28号长兴江岸精典1幢1单元28楼2号,四川川泰建筑工程有限公司,施工企业,周晓明,施工[B]级  ,2023??????,5000,91510703570718946D
成都市高新区锦城大道666号奥克斯广场B座1505室,四川恒义建设工程有限公司,施工企业,李亚军,施工[B]级  ,2023??????,4000,915100003144585000
四川省广汉市中山大道北二段21号,四川省化工建设总公司,施工企业,无,施工[B]级  ,2023??????,无,21427067-1
成都市金牛区蜀汉路365号2栋1层5号,四川科源建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,9151000059045436XK
北京市朝阳区惠新里240号,交科院科技集团有限公司,咨询,陆旭东,监理、检测[B]级  ,2023??????,7600,91110108677437300A
陕西省西咸新区秦汉新城兰池大道十八号德杰国际城四号楼一单元903室,陕西黎明建设工程有限公司,施工企业,李立都,施工[B]级  ,2023??????,10800,916100006641114000
成都市青羊区同德街9号1幢1楼12号,鼎港建设有限公司,施工企业,王超,施工[B]级  ,2023??????,100000000,91510100MA6CLPCN64
山东滕州经济开发区恒源南路888号,山东衡达交通设施有限公司,施工企业,无,施工[B]级  ,2023??????,无,67811494-1
河南省漯河市黄河路196号,河南省三明交通设施工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,4111001100285
成都市新津县五津东路188号,成都五津建设工程有限责任公司,施工企业,,施工[B]级  ,2023??????,,/
四川省达州市宣汉县蒲江街道周桥社区西华大道龙城名邸6栋1楼1号,四川德盛翔建设工程有限公司,施工企业,粟明东,施工[B]级  ,2023??????,1000,91511702MA66BYUR88
成都市金牛区沙湾路1号1栋5楼5041号,九洛工程集团有限公司,施工企业,郑海霞,施工[B]级  ,2023??????,5000,91510000058228542A
四川省凉山彝族自治州金阳县天地坝镇南街142号水利局内2单元5楼7号,四川旺博建筑工程有限公司,施工企业,李文磊,施工[B]级  ,2023??????,1000,91510600MA651C8W3F
长沙市雨花区香樟东路16号,中国电建集团中南勘测设计研究院有限公司,勘察设计企业,冯树荣,设计[B]级  ,2023??????,125000,91430000444885356Q
西昌市龙眼井街36号,凉山州建设工程监理有限责任公司,"监理企业, 招标代理企业",无,监理、检测[B]级  ,2023??????,无,213010064-0
成都高新区天府大道中段1388号,云南景升建筑工程有限公司成都分公司,施工企业,无,施工[B]级  ,2023??????,无,57462034-8
抚顺市顺城区临江路中段12-1号,抚顺市公路工程监理有限责任公司,监理企业,无,监理、检测[B]级  ,2023??????,无,210400000026709
四川省绵阳市盐亭县嫘祖大道中段198阳光水岸4#-1-2-4,绵阳市威瑞建设工程有限公司,施工企业,冯亮,施工[B]级  ,2023??????,1010,91510723MA6242FG3H
,四川方汇信成建设工程有限公司,施工企业,张静,施工[B]级  ,2023??????,1000,91510105MA6CAPMM1H
四川省成都市武侯区武兴二路力德时代13栋B座601,首辅工程设计有限公司,勘察设计企业,徐苏美,设计[B]级  ,2023??????,5000,91510105MA6DE631X4
陕西省西安市雁塔区丈八东路262号,中交第二公路工程局有限公司,"勘察设计企业, 施工企业",赵桢远,施工[AA]级  设计[B]级  ,2023??????,544220.466,91610000220521254B
成都市金牛区花照壁西顺街318号2栋1单元28层2807号,中诚远拓建设工程（四川）有限公司,施工企业,马立辉,施工[B]级  ,2023??????,5000,91510106MA634LHB89
西昌市健康二环路与正义路交叉口（金地丽都）142号1幢1层2-1-1号,四川杰利源建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91513400MA62H3XC9N
天津市河西区气象台路99号,中国市政工程华北设计研究总院有限公司,勘察设计企业,无,设计[B]级  ,2023??????,无,40136024-2
四川省成都市金牛区花照壁西顺街399号西宸国际A座2201,四川中建建业工程有限责任公司,施工企业,何正刚,施工[B]级  ,2023??????,11168,59996898-1
郑州市二七区兴华南街25号,郑州市正岩建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,72187256-2
湖南省长沙市雨花区井湾路249号,中国建筑第五工程局有限公司,施工企业,无,施工[B]级  ,2023??????,无,18376448-3
四川省乐山市市中区滨江路北段810号,四川恒嘉建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,915111002074553000
西安市雁塔区含光路南段68号,西安华兴工程管理有限公司,监理企业,张永阁,监理、检测[B]级  ,2023??????,1000,91610113220629038N
成都市高新区天府大道中段1388号1栋11层1171号,中瑞祥建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,9151000055577646XM
安徽省合肥市瑶海区铜陵路16号,安徽省交通勘察设计院有限公司,"勘察设计企业, 咨询",徐启文,监理、检测[B]级  设计[B]级  ,2023??????,3492.79,91340000485001035Y
,四川杰通交通科技有限公司,施工企业,龚绍杰,施工[B]级  ,2023??????,6000,91510107592050289H
绵阳市涪城区临园路东段49-51号时代大厦21-IJ座,绵阳大元建筑工程有限公司,施工企业,袁树兰,施工[B]级  ,2023??????,19800,91510703772990745B
周至县四屯乡曙兴村,陕西森发园林生态产业集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,91610000775907468C
宜宾市珙县巡场镇芙蓉大道01-1幢1层B号,四川珙州建筑工程有限公司,施工企业,李跃全,施工[B]级  ,2023??????,1000,91511526327025138U
重庆市璧山县,重庆渝川园林（集团）有限公司,施工企业,无,施工[B]级  ,2023??????,无,20394440-7
中国 (四川) 自由贸易试验区成都高新区 天仁路387号2栋21层2105号,四川蓉创鼎锋环境科技有限公司,咨询,王金娟,监理、检测[B]级  ,2023??????,1001,91510100MA64NJ6L90
成都市武侯区洗面桥街14号附9号1楼,四川星速机电安装工程有限公司,施工企业,张国论,施工[B]级  ,2023??????,3018,91510000314501035W
,四川慧东建筑装饰工程有限公司,施工企业,张伟,施工[B]级  ,2023??????,1000,91510108072422165G
雅安市雨城区火车站站前商务楼2号楼,雅安交建集团项目管理有限公司,"建设单位, 咨询, 招标代理企业",丁春,监理、检测[B]级  ,2023??????,1000,91511800MA69NXFFXQ
北京市朝阳区管庄周家井,中交一公局集团有限公司,施工企业,韩国明,施工[AA]级  ,2023??????,763089.9622,911100001017004000
重庆市渝北区龙溪镇柳荫街73号3-3,重庆锦绣园林艺术有限公司,施工企业,无,施工[B]级  ,2023??????,无,20329450-4
四川省巴中市巴州区北龛小区9幢2单元2楼1-2号,四川中科巴河建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,9151190033784759XD
,湖南隆吉工程建设有限公司,施工企业,阳辉,施工[B]级  ,2023??????,5180,91430500MA4L38YQ08
,西昌明耀建筑有限公司,施工企业,陈磊,施工[B]级  ,2023??????,30000000,91513401MA62W3C09D
获嘉县徐营镇李吴巷村168号,新乡万兴路桥有限责任公司,施工企业,王勇,施工[B]级  ,2023??????,4344.8,914107287583686000
河北省衡水滨湖新区彭杜乡赵辛庄村,衡水盛田工程橡胶有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,68432934-0
成都高新区天府大道南延线高新孵化园科技财富中心,成都市科泰园科技有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,77124438-8
成都市武侯区领事馆路7号1栋1单元1906号,四川汇业建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,07886940-0
杭州市环城北路141号301室,中国水利水电第十二工程局有限公司,施工企业,无,施工[B]级  ,2023??????,无,14291398-0
光荣西路,四川明兴建设,施工企业,无,施工[B]级  ,2023??????,无,2133596
潢川县华英大道华英小区,东峰建设工程有限公司,施工企业,黄海玲,施工[B]级  ,2023??????,5000,9141152639904512XF
隆昌市人民中路C1段南侧蜀隆首座1号楼,四川金澍建设工程有限公司,施工企业,李燕,施工[B]级  ,2023??????,1800,91511028092977352K
厦门市湖里区枋湖北二路61号,福建三建工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,75936448-3
成都市青羊区清江西路51号1栋1单元25层2501号,四川铭思远建设工程有限公司,施工企业,方宇,施工[B]级  ,2023??????,1000,91510105MA6CQDAW1E
长宁县长宁镇左岸春天A区2-1501,四川惠鑫建设工程有限公司,施工企业,陈永好,施工[B]级  ,2023??????,1500,91510000054117714E
,四川正杨嘉泰建设工程有限公司,施工企业,隗宏灿,施工[B]级  ,2023??????,1000,91510104MA6CD4764B
成都市高新区仁和南街14号1层,四川灏运建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510100MA62NQT27Y
,四川泰北建设工程有限公司,施工企业,黄治良,施工[B]级  ,2023??????,1000,91510100MA62N1EB7X
内江市经开区汉晨路888号1幢,四川三合工程设计有限公司,勘察设计企业,蒋维超,设计[B]级  ,2023??????,200,91511000MA641XP14H
成都市锦江区华星路16号1栋2层13号,四川恒鑫工程管理咨询有限公司,"监理企业, 咨询, 招标代理企业",无,监理、检测[B]级  ,2023??????,无,91510104711841308L
成都市武侯区浆洗街69号天亿大厦B栋604室,四川慧通建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,76725866-4
,成都聚德义建设工程有限公司,施工企业,曹理,施工[B]级  ,2023??????,1000,91510105MA6BXDAX76
,四川孜晟建筑工程有限公司,施工企业,杨丽,施工[B]级  ,2023??????,5000,915133000946257000
河南省许昌市北环西路东段路南,河南万里路桥集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,74742930-6
,成都鼎毅维元科技有限公司,"施工企业, 设备供应商",徐冰彬,施工[B]级  监理、检测[B]级  ,2023??????,50000000,91510100062405759E
四川省凉山州冕宁县城厢镇小东河东锦苑,四川邛都建筑工程有限公司,施工企业,朱伟,施工[B]级  ,2023??????,5000,91513433345793253D
,攀枝花市世唯建筑工程有限公司,施工企业,尹爱兵,施工[B]级  ,2023??????,5500,91510400MA6213NE4G
重庆市大渡口区西城大道1号,中冶建工集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,79585469-0
越西县中所镇商业街,四川一砖一瓦建设工程有限公司,施工企业,刘厚莉,施工[B]级  ,2023??????,1000,91513400MA653YN671
重庆市南岸区回龙路66号5栋3单元10-3,重庆图展建筑工程有限公司,施工企业,杨康星,施工[B]级  ,2023??????,6000,91500234208106103W
厦门市湖里区黄金大厦A座17层05号,厦门合顺公路交通工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,75161389-5
新疆吐鲁番市高昌区新编十四区绿洲中路391号1号楼101号,新疆圣源建工集团有限公司,施工企业,何国强,施工[B]级  ,2023??????,10000,91650402670207174M
绵阳市剑南路西段55号,四川正基岩土工程有限公司,勘察设计企业,无,设计[B]级  ,2023??????,无,79583907-9
江西省新余市渝水区抱石东大道33号,新余市天工水陆建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,75110908-2
绵阳市涪城区警钟街28号栋1层13#号,四川宏承铭达建筑工程有限公司,施工企业,姚洪全,施工[B]级  ,2023??????,3000,91510703MA62420P1E
衡水市桃城区彭杜乡赵辛庄村东,衡水金泰工程橡胶有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,76813101-6
重庆市渝北区龙塔街道紫微支路88号,重庆市园林工程建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,45045875-6
成都东部新区养马街道石养路2号13栋1-4层,四川中港宏基建设工程有限公司,施工企业,任红君,施工[B]级  ,2023??????,10000,915100005904599000
江苏省泰州市古溪镇星光路2号,江苏星光发电设备有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,71861292-X
北京门头沟区,北京水保生态工程咨询有限公司,"监理企业, 勘察设计企业, 咨询",无,监理、检测[B]级  设计[B]级  ,2023??????,无,80236208-9
,四川兴江泰建设工程有限公司,施工企业,刘卓琴,施工[B]级  ,2023??????,1000,91513400MA637BNU0H
万源市太平镇美好盖家7幢（1-1）号,万源市树华建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91511781662779551Y
福建省莆田市湄洲湾北岸经济开发区经济城386号,中耀建设（福建）有限公司,施工企业,蒋清彬,施工[B]级  ,2023??????,5008,91350300685098222J
四川省绵阳市北川羌族自治县安昌镇竹林寺下街12号1幢3单元1层2号,绵阳圣基建设有限公司,施工企业,陈平,施工[B]级  ,2023??????,3000,91510703MA624CNL2K
筠连县筠连镇万寿街2号,筠连县东恒建筑工程有限公司,施工企业,罗伟,施工[B]级  ,2023??????,1860,91511527MA62KKGM5D
江苏省南京市沿江工业开发区太子山路8号,江苏新海港口工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,66326554-4
自贡市自流井区丹桂大街通大街194号,自贡市交通勘测设计研究院,勘察设计企业,无,设计[B]级  ,2023??????,无,510300000001450
,四川民君水利水电工程有限责任公司,施工企业,田光凯,施工[B]级  ,2023??????,5630,91510922MA6261BF8D
成都市五环路三号,四川攀路公司,施工企业,无,施工[B]级  ,2023??????,无,0
成都市武侯区天府二街139号,四川国之美工程设计有限公司,"勘察设计企业, 监理企业, 咨询",于金志,监理、检测[B]级  设计[B]级  ,2023??????,300,91510100MA6DHXM533
,四川仁宇天成建设工程有限公司,施工企业,熊文斌,施工[B]级  ,2023??????,1000,91510123MA69WMAB49
陕西省西安市雁塔区南二环东段352号5幢30605室,陕西少华建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91610000687955523R
成都市金牛区五块石蓉北商贸大道一段6号3栋3层1号,四川九阳龙腾建设工程有限公司,施工企业,廖茂武,施工[B]级  ,2023??????,9679,91510000058210297C
青羊区鼓楼南街117号A（栋）17层E号,四川中路通路桥工程有限公司,施工企业,向永强,施工[B]级  ,2023??????,10000,91510000MA63QQNA1T
仁寿县文林镇书院路一段陵阳巷7号1栋1单元8层1号,四川联兴建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,69915869-5
武汉市武昌区中南路中南二路12号奥山创意街区3幢/单元4层1号房-8号房,湖北工建基础设施建设有限公司,施工企业,无,施工[B]级  ,2023??????,0,91420000177568101R
四川省昭觉县南街3号恒泰小区,四川西攀建设工程有限公司,施工企业,周紫欣,施工[B]级  ,2023??????,5188,91510705MA66AMQ702
山东省济南市高新区新泺大街1666号齐盛广场1号楼13层1306,山东博安智能科技股份有限公司,"施工企业, 设备供应商",杜永安,施工[B]级  监理、检测[B]级  ,2023??????,5990,91370000740233301J
四川省宜宾市叙州区南岸中山生态园18幢2单元5层1号,宜宾翔鹏路桥工程有限公司,施工企业,刘杰,施工[B]级  ,2023??????,6000,91511500MA64WYHR8N
深圳市龙华区民治街道龙塘社区星河传奇花园三期商厦1栋C座1205单元,深圳市综合交通设计研究院有限公司,"勘察设计企业, 监理企业, 咨询, 招标代理企业",李新传,监理、检测[B]级  设计[B]级  ,2023??????,3750,91440300892220892R
山东省济南市历下区经十路14677号,山东省路桥集团有限公司,施工企业,张保同,施工[AA]级  ,2023??????,301000,91370000163048885W
四川省都江堰市紫坪铺镇都江村,四川天府防火材料有限公司,施工企业,无,施工[B]级  ,2023??????,无,762292724
沭阳县新河镇河滨路西侧,沭阳县绿苑花卉园艺有限公司,施工企业,无,施工[B]级  ,2023??????,无,74245804-5
四川省甘孜藏族自治州雅江县雅江县河口镇安心工程东城小区4幢1单元5-2号,四川鸿友祥泰建筑工程有限公司,施工企业,付桂芳,施工[B]级  ,2023??????,6630,91513325MA665MJM1A
马尔康市卓克基镇西索村商业中心2-2号,四川洪福安建设工程有限公司,施工企业,蒲小海,施工[B]级  ,2023??????,5000,91513201MA63W5C485
西昌市健康路357号,四川诚泽建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91513401MA62H3HB90
衡水市人民西路3998号,衡水贵平工程橡塑有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,74540863-3
鹤壁市淇滨区联合大厦十二层3号室,常春藤建工集团有限公司,施工企业,马玉成,施工[B]级  ,2023??????,10088,91410611695986282F
汶川县绵虒镇碉头村二组（杨国书房屋）,四川品骄建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91513221MA63TNBQ42
重庆市北碚区景观镇桥亭村五社,重庆美欣园林景观工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,20323228-2
自贡市富顺县富世镇富义街89号 ,四川富和建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510322MA62011P30
陕西省西安市碑林区长安北路8号,陕西高速公路开发公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,91610000220556561F
,四川呈河建设工程有限公司,施工企业,兰德成,,2020??????,5000,91510000080738354F
陕西省西安市,陕西绿馨水土保持有限公司,监理企业,张世强,监理、检测[B]级  ,2023??????,600,91610000681580265N
,德阳明源电力（集团）有限公司,施工企业,杜鹏,施工[B]级  ,2023??????,70000000,91510600720831590L
深圳市宝安区新安街道劳动海城新村249号（办公场所）,深圳市星星网建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,79047065-5
四川省甘孜藏族自治州丹巴县章谷镇五里牌（1号门面及二楼）,四川翰霆建设工程有限公司,施工企业,付中,施工[B]级  ,2023??????,5002,91510100MA62PF5P3P
吉林省长春市南关区人民大街9399号（万豪国际商务中心7栋13楼）,长春建业集团股份有限公司,"勘察设计企业, 施工企业, 监理企业, 建设单位, 咨询",姜凤霞,施工[B]级  监理、检测[B]级  设计[B]级  ,2023??????,3133,912201017359177000
北京朝阳区惠新西街21号,北京双环工程咨询有限责任公司,"监理企业, 咨询",无,监理、检测[B]级  ,2023??????,无,63379298-4
西安市未央区太华路79号,中铁二十局集团第二工程有限公司,施工企业,苗文怀,施工[B]级  ,2023??????,0,610000100160319
沈阳市沈河区大南街392号,沈阳市公路规划设计院工程试验检测中心,试验检测机构,无,监理、检测[B]级  ,2023??????,无,67531854-3
