id,unit_name,address,apti,score
1482760,宿州市兴宇工程建设有限责任公司,安徽省宿州市,水利水电工程施工总承包三级,80
1482761,安徽省泰扬建筑工程有限责任公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482762,江苏河海工程技术有限公司,江苏省南京市,水利水电工程施工总承包二级,80
1482763,江苏兴水建设工程有限公司,江苏省南京市,水利水电工程施工总承包二级,80
1484577,安徽长林建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484578,安徽河畅建筑工程有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1484608,岳西县鑫林建筑有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484609,四川和旺建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1484610,中远国旺项目管理有限公司,四川省成都市,水利水电工程施工总承包三级,80
1484611,四川省俊达建设工程有限公司,四川省成都市,河湖整治工程专业承包三级,80
1482746,安徽鲁班建设投资集团有限公司,安徽省芜湖市,水利水电工程施工总承包二级,80
1482744,河北鸿翔建工集团有限责任公司,河北省张家口市,水利水电工程施工总承包二级,80
1484612,安徽奥达建筑工程有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1486876,安徽妙亿建筑工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486877,合肥颖泉建设有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1486878,安徽省满航建筑工程有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486879,安徽硕水建设工程有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1486880,福建省闽一建设发展有限公司,福建省南平市,水利水电工程施工总承包三级,80
1486881,陕西省咸阳市建筑安装工程总公司,陕西省咸阳市,水利水电工程施工总承包三级,80
1486882,湖南省水利水电施工有限公司,湖南省长沙市,水利水电工程施工总承包二级,80
1486883,浙江海宏建筑工程有限公司,浙江省温州市,水利水电工程施工总承包三级,80
1486884,矗磊路桥集团有限公司,山东省菏泽市,水利水电工程施工总承包三级,80
1486885,中远汇成建设工程有限公司,湖北省宜昌市,水利水电工程施工总承包三级,80
1486886,福建厚禹建设工程有限公司,福建省南平市,水利水电工程施工总承包三级,80
1486887,河南中煜集团建设有限公司,河南省焦作市,水利水电工程施工总承包三级,80
1486888,云南先源建筑工程有限公司,云南省昆明市,水利水电工程施工总承包三级,80
1486889,宁夏丰硕建设工程有限公司,宁夏回族自治区中卫市,水利水电工程施工总承包三级,80
1486890,中和恒景建设有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486891,福建省佳志成建设工程有限公司,福建省南平市,水利水电工程施工总承包三级,80
1486892,河南省金盾建设工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1486893,甘肃国傲工程建设集团有限公司,甘肃省庆阳市,水利水电工程施工总承包二级,80
1486894,辽宁中盛建安工程有限公司,辽宁省朝阳市,水利水电工程施工总承包三级,80
1486895,寿县中安华力建设有限公司,安徽省淮南市,水利水电工程施工总承包二级,80
1486896,界首市华建市政工程有限公司,安徽省阜阳市,水利水电工程施工总承包二级,80
1486897,安徽首彩建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486898,明光市大成建设工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486899,安徽杨磊建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486900,安徽博秀建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486901,安徽库山建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486902,安徽弘跃建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486903,安徽每文环境科技有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486904,安徽中安路交建设有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1486905,河南卓鼎建设工程有限公司,河南省信阳市,水利水电工程施工总承包三级,80
1486906,四川木森建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486907,福建汇达建筑工程有限公司,福建省龙岩市,水利水电工程施工总承包三级,80
1486908,福建万禹建设有限公司,福建省南平市,水利水电工程施工总承包三级,80
1486909,内蒙古中胜项目管理有限公司,内蒙古自治区鄂尔多斯市,水利水电工程施工总承包三级,80
1486910,卓启建工集团有限公司,河南省新乡市,水利水电工程施工总承包三级,80
1486911,河南金硕源建设工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1486912,鑫圣工程集团有限公司,甘肃省庆阳市,水利水电工程施工总承包三级,80
1486913,中景永泰建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486914,江苏之上建设有限公司,江苏省南京市,水利水电工程施工总承包三级,80
1486915,临沂市水利工程处,山东省临沂市,水利水电工程施工总承包二级,80
1486916,安徽致胜建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486917,安徽久正建筑工程有限责任公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486918,安徽钦旭建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486919,安徽鹏宸建筑工程有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486920,安徽华阙建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486921,安徽牛头山建筑工程有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486922,宁国市正和建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486923,芜湖萃艺园林绿化有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486924,马鞍山市天锦建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1486925,旭航建设有限公司（原安徽诸隽建设工程有限公司）,安徽省安庆市,水利水电工程施工总承包三级,80
1486926,安徽省和生建设工程有限责任公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486927,安徽众和工匠建设有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1486928,安徽省寿县楚都建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486929,安徽仕睿建筑工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1486930,广东粤晟建工集团有限公司,广东省惠州市,水利水电工程施工总承包三级,80
1486931,中建四局水利能源发展有限公司,广东省广州市,水利水电工程施工总承包一级,80
1486932,云南征航建设工程有限公司（原云南泰伍建设工程有限公司）,云南省楚雄彝族自治州,水利水电工程施工总承包三级,80
1486933,河南通程公路工程有限公司,河南省郑州市,水利水电工程施工总承包二级,80
1486934,慧鹏建设集团有限公司,河北省唐山市,水利水电工程施工总承包三级,80
1486935,安徽精宇建设工程有限公司,安徽省黄山市,水利水电工程施工总承包三级,80
1486936,安徽省楚旺建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486937,淮南公建建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486938,安徽全览建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1483890,安徽省中宇市政园林工程建设有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483891,安徽智顺建设有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1483892,安徽永洁环境治理工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1487103,天津第四市政建筑工程有限公司,天津市,水利水电工程施工总承包二级,80
1487104,青尧建设有限公司,辽宁省沈阳市,水利水电工程施工总承包三级,80
1487105,来安县宝成建筑工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1487106,安徽省陵江建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487107,安徽隧岩建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487108,安徽九秋建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487109,安徽省朗宇宁建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1487110,铜陵市双木建设有限责任公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1487111,安徽邦来建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487112,江苏力翰建设有限公司,江苏省连云港市,水利水电工程施工总承包三级,80
1487113,重庆市渝万建设集团有限公司,重庆市,水利水电工程施工总承包一级,80
1487114,安徽福源建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487115,芜湖安江生态环境科技有限公司,安徽省芜湖市,水利水电工程施工总承包二级,80
1487116,安徽弘景建筑工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487117,安徽三建庐西工程有限公司,安徽省合肥市,水利水电工程施工总承包二级,80
1487118,安徽中经建工集团有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487119,安徽拓亮建筑工程有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1487120,安徽达飞建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487121,四川展丰建设集团有限公司,四川省成都市,水利水电工程施工总承包三级、河湖整治工程专业承包三级,80
1487122,内蒙古浩顺建设工程有限公司,内蒙古自治区呼和浩特市,水利水电工程施工总承包三级,80
1487123,江苏恒长建设有限公司,江苏省连云港市,水利水电工程施工总承包三级,80
1487124,中铁二十四局集团安徽工程有限公司,安徽省合肥市,水利水电工程施工总承包二级,80
1487125,安徽腾创建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487126,安徽华浓建设工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1487127,安徽瑞硕建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487128,林州兴诚建筑工程有限公司,河南省安阳市,水利水电工程施工总承包二级,80
1487129,乐荣（福建）建设工程有限公司,福建省福州市,水利水电工程施工总承包三级,80
1487130,四川锦绣天地建筑工程有限公司,四川省阿坝藏族羌族自治州,水利水电工程施工总承包三级,80
1487131,中城易通建设发展有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1487132,四川三羊建设有限公司,四川省成都市,水利水电工程施工总承包二级,80
1487133,福建省日誉建设集团有限公司,福建省漳州市,水利水电工程施工总承包三级,80
1487134,浙江锋阳建设有限公司,浙江省衢州市,水利水电工程施工总承包二级,80
1487135,通辽市绿地水利工程有限公司,内蒙古自治区通辽市,水利水电工程施工总承包二级,80
1487136,金华市五洲建设工程有限公司,浙江省金华市,水利水电工程施工总承包二级,80
1487137,浙江金华恒光建设工程有限公司,浙江省金华市,水利水电工程施工总承包三级,80
1487138,合肥东方建设工程有限公司,安徽省合肥市,水利水电工程施工总承包二级,80
1487139,安徽名鸿建设工程有限公司,安徽省安庆市,水利水电工程施工总承包二级,80
1487140,安徽东跃建设工程有限公司,安徽省合肥市,水利水电工程施工总承包二级,80
1487141,中政宇建设有限公司,江西省上饶市,水利水电工程施工总承包三级,80
1487142,河南华楠瑞安建筑工程有限公司,河南省濮阳市,水利水电工程施工总承包二级、河湖整治工程专业承包三级,80
1487143,贵州黔安泰建设有限公司,贵州省贵安新区,水利水电工程施工总承包三级,80
1487144,四川凤天建筑工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487145,四川缔信建设工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1487146,遵义泽黔水利水电建设有限公司,贵州省遵义市,水利水电工程施工总承包二级,80
1487147,中国电建集团中南勘测设计研究院有限公司,湖南省长沙市,水利水电工程施工总承包一级,80
1487148,黑龙江省峰辉路桥有限公司,黑龙江省齐齐哈尔市,水利水电工程施工总承包二级,80
1487149,山西国旺兴达建筑有限责任公司,山西省太原市,水利水电工程施工总承包二级,80
1487150,陕西中洋建设工程有限公司,陕西省西安市,水利水电工程施工总承包二级,80
1487151,征途建设有限公司,河南省安阳市,水利水电工程施工总承包二级,80
1487152,晋霖建工集团有限公司,四川省巴中市,水利水电工程施工总承包三级、河湖整治工程专业承包三级,80
1487153,中祥设计有限责任公司,辽宁省大连市,水利水电工程施工总承包三级,80
1487154,河南景帆建筑工程有限公司,河南省安阳市,水利水电工程施工总承包二级,80
1487155,瀚海水工(河南)水电工程有限公司,河南省郑州市,水利水电工程施工总承包二级、河湖整治工程专业承包三级,80
1487156,中电建路桥集团有限公司,北京市,水利水电工程施工总承包二级,80
1487157,中建八局西南建设工程有限公司,四川省成都市,水利水电工程施工总承包一级、水利水电机电安装工程专业承包二级、水工金属结构制作与安装工程专业承包二级、河湖整治工程专业承包二级,80
1487158,安徽迪扬建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1483872,安徽瑞志建筑工程有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1483873,河南瑞通水利水电工程有限公司,河南省开封市,水利水电工程施工总承包三级,80
1483874,安徽艺城建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485514,贵州中岭建筑工程有限公司,贵州省六盘水市,水利水电工程施工总承包二级,80
1485515,安徽金厦建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1485516,安徽普利兹克建筑工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1485517,安徽坤瑞建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1485518,安徽淮中建安有限公司（原安徽瑾安建设工程有限公司）,安徽省滁州市,水利水电工程施工总承包二级,80
1485519,陕西达禹建设工程有限公司,陕西省西安市,水利水电工程施工总承包二级,80
1485526,安徽万垒建设有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485527,安徽晟久建设工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1485528,安徽展徽工程项目管理有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1485529,安徽博桐建筑工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1485530,安徽纵立建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485531,安徽晨旭市政工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485532,河南易事建设工程有限公司,河南省驻马店市,水利水电工程施工总承包三级,80
1485533,安徽至耀建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1485534,安徽鈭鼎建设工程有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1485535,安徽新广建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485536,安徽水基建设有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1485537,安徽海思项目管理有限公司,安徽省滁州市,水利水电工程施工总承包二级,80
1485538,安徽天得建设有限公司,安徽省合肥市,水利水电工程施工总承包二级,80
1485539,安徽实安建筑有限公司（原安徽宏亚建筑有限公司）,安徽省合肥市,水利水电工程施工总承包二级,80
1485540,安徽徽嘉生态建设有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1485542,安徽耀杰水利工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1485543,安徽丰硕建设有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485544,安徽卓天建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1485545,安徽傲阳建筑工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1485546,中安华旭建设有限公司（原安徽秋禾建设工程有限公司）,安徽省安庆市,水利水电工程施工总承包二级,80
1485547,安徽能创建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1485548,安徽梦宇建设有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1485550,安徽强盛路桥工程有限公司（原安徽霏来建材有限公司）,安徽省宣城市,水利水电工程施工总承包三级,80
1485551,安徽崇山建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1485552,安徽定鼎建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1485553,芜湖丰华建筑安装工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1485554,滁州市广恒建设工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1485555,安徽永隆建设有限公司（原安徽明新建设工程有限公司）,安徽省滁州市,水利水电工程施工总承包三级,80
1485556,安徽巨路建设有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1487160,安徽岚若建筑工程有限公司,安徽省黄山市,水利水电工程施工总承包三级,80
1487161,安徽省皓岱建设工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1487162,四川聚超建筑工程有限公司,四川省绵阳市,水利水电工程施工总承包三级,80
1487163,浙江锦嘉建设有限公司,浙江省嘉兴市,水利水电工程施工总承包三级,80
1487164,天元乾程建设有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487165,河南源源市政工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1487166,福建省同舟建设有限公司,福建省漳州市,水利水电工程施工总承包三级,80
1487167,辽宁星发建设有限公司,辽宁省大连市,水利水电工程施工总承包三级,80
1487168,江西杭青建设有限公司,江西省上饶市,水利水电工程施工总承包三级,80
1487169,安徽构筑建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487170,林奋建设有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1487171,中南粤水电建设有限公司,四川省成都市,水利水电工程施工总承包二级、河湖整治工程专业承包二级,80
1487172,河南超远建筑工程有限公司,河南省郑州市,水利水电工程施工总承包二级,80
1487173,江西乐孺建设工程有限公司,江西省上饶市,水利水电工程施工总承包三级,80
1487174,浙江锐欣建设有限公司,浙江省嘉兴市,水利水电工程施工总承包二级,80
1487175,辽宁京盟建设工程有限公司,辽宁省大连市,水利水电工程施工总承包三级,80
1487176,渝州建设集团有限公司,重庆市,水利水电工程施工总承包三级,80
1487177,河南景鹏建设工程有限公司,河南省洛阳市,水利水电工程施工总承包二级,80
1487178,江苏康道建设工程有限公司,江苏省盐城市,水利水电工程施工总承包三级,80
1487027,龙乔建设集团有限公司,四川省南充市,水利水电工程施工总承包三级,80
1487028,湖北楚天大地建设工程有限公司,湖北省武汉市,水利水电工程施工总承包三级,80
1487029,望建（集团）有限公司,湖南省长沙市,水利水电工程施工总承包二级,80
1487030,林州中港建筑工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1487031,四川至无限建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487032,江西融宇工程管理有限公司,江西省上饶市,水利水电工程施工总承包三级,80
1487033,河南云之顶建设工程有限公司,河南省新乡市,水利水电工程施工总承包三级,80
1487034,陕西一林工程有限责任公司,陕西省商洛市,水利水电工程施工总承包三级,80
1487035,福建中弛拓达建设工程有限公司,福建省龙岩市,水利水电工程施工总承包三级,80
1487036,安徽玄德建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487037,安徽英豪建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487038,马鞍山泰振建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487039,安徽云亭建设有限公司,安徽省铜陵市,水利水电工程施工总承包二级,80
1487040,安徽路国建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487041,安徽严红建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487042,长线建设集团有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1487043,安徽昌茂建筑劳务有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487044,安徽峰惠建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487045,中水生态建设有限公司,江苏省淮安市,水利水电工程施工总承包二级,80
1487046,昌吉州长顺水利建筑工程有限责任公司,新疆维吾尔自治区昌吉回族自治州,水利水电工程施工总承包二级,80
1487047,中星源建工集团有限公司,辽宁省沈阳市,水利水电工程施工总承包三级,80
1487048,芜湖市骏诚建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487049,安徽翰睿建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487050,金沺建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487051,安徽久业建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487052,无为县宏泰道路建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487053,安徽楚风建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487054,安徽路泓建设工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1487055,扬州泰成建筑安装工程有限公司,江苏省扬州市,水利水电工程施工总承包三级,80
1487056,福建省泉州市第一建设有限公司,福建省泉州市,水利水电工程施工总承包三级,80
1487057,嘉兴市锦禹建设工程有限公司,浙江省嘉兴市,水利水电工程施工总承包二级,80
1487058,四川蜀信诚邦建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487059,贵州双源工程建设有限公司,贵州省黔南布依族苗族自治州,水利水电工程施工总承包二级,80
1487060,贵州共筑未来建设工程有限公司,贵州省贵安新区,水利水电工程施工总承包二级,80
1487061,中国电建集团昆明勘测设计研究院有限公司,云南省昆明市,水利水电工程施工总承包一级,80
1487062,安徽盛源祥和建设有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1487063,马鞍山市彪胜建筑加固工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487064,安徽建英建筑安装有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487065,安徽丰力建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1487066,安徽洲筑建设有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1487067,山西宏远建设工程有限公司,山西省太原市,水利水电工程施工总承包三级,80
1487068,林竣建设有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1487069,河南金兆建设有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1487070,四川金手指建筑工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487071,江西林悦交通工程有限公司,江西省南昌市,水利水电工程施工总承包三级,80
1487072,山西国城建设工程有限公司,山西省太原市,水利水电工程施工总承包三级,80
1487073,山西汇众兴建设工程股份有限公司,山西省太原市,水利水电工程施工总承包三级,80
1487074,山西鑫海建设工程有限公司,山西省太原市,水利水电工程施工总承包三级,80
1487075,广东利晖建设工程有限公司,广东省清远市,水利水电工程施工总承包二级,80
1487076,四川欣欣建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1487077,辽宁能科建工有限公司,辽宁省沈阳市,水利水电工程施工总承包三级,80
1487078,昊滇建设集团有限公司,云南省昆明市,水利水电工程施工总承包二级,80
1487079,国富建设有限公司,山西省太原市,水利水电工程施工总承包二级,80
1487080,福建海川建设工程有限公司,福建省南平市,水利水电工程施工总承包三级,80
1487081,四川鼎盛天呈建筑工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487082,四川上乙建筑工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1487083,安徽天育建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1487084,中冶华天工程技术有限公司,安徽省马鞍山市,水利水电工程施工总承包二级,80
1487085,中旭海外建设有限公司,安徽省滁州市,水利水电工程施工总承包二级,80
1487086,安徽月色湖建设工程有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1487087,国吉建设工程有限公司,山西省太原市,水利水电工程施工总承包二级,80
1487088,福建万豪骏汇建设工程有限公司,福建省福州市,水利水电工程施工总承包三级,80
1487089,浙江乾锦建设有限公司,浙江省杭州市,水利水电工程施工总承包二级,80
1487090,河北固欣建筑工程有限公司,河北省邯郸市,水利水电工程施工总承包三级,80
1487091,河南中州建设有限公司,河南省商丘市,水利水电工程施工总承包二级,80
1487092,中建伟诚集团有限公司,四川省阿坝藏族羌族自治州,水利水电工程施工总承包三级、水工金属结构制作与安装工程专业承包三级、河湖整治工程专业承包三级、水利水电机电安装工程专业承包三级,80
1487093,湖南鸿泉建设工程有限公司,湖南省衡阳市,水利水电工程施工总承包二级,80
1487094,兴亿建设集团有限公司,内蒙古自治区赤峰市,水利水电工程施工总承包三级,80
1487095,安徽联众工程项目管理有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487096,安徽泉木项目管理有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1487097,安徽凝拓建筑工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1487098,安徽楚煜建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1487099,安徽牧锦建筑工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1487100,西安星河水利水电工程建设有限公司,陕西省西安市,水利水电工程施工总承包二级,80
1487101,河南省中创建筑工程有限公司,河南省安阳市,水利水电工程施工总承包二级、水利水电机电设备安装工程专业承包二级,80
1487102,湖南启辉建筑工程有限公司,湖南省衡阳市,水利水电工程施工总承包三级,80
1483894,河北路泰建设工程有限公司,河北省邯郸市,水利水电工程施工总承包三级,80
1483921,安徽典筑建筑工程有限责任公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483922,安徽利帆建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483923,湖南省衡南县水电建筑工程有限公司,湖南省衡阳市,水利水电工程施工总承包二级,80
1483924,安徽汀洲建设工程有限公司（原安徽鼎邦路桥工程有限责任公司）,安徽省合肥市,水利水电工程施工总承包三级,80
1483910,合肥轩安建筑工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483911,河南裕鑫建筑安装有限公司,河南省郑州市,水利水电工程施工总承包三级,80
1483913,四川弘熹建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1483914,四川锦明建设工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1483915,安徽顺德水利工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483916,安徽中环水利工程有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1483917,砀山中善建筑工程有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1483918,福建省京舜建设工程有限公司,福建省宁德市,水利水电工程施工总承包二级,80
1483919,安徽浩安建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483896,安徽徽杰建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1483897,安徽恒博建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1483898,宁波华宁围海工程有限公司,浙江省宁波市,水利水电工程施工总承包二级,80
1483899,江苏光华建设有限公司,江苏省苏州市,水利水电工程施工总承包二级,80
1483900,芜湖华夏建工集团有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1483901,中海华祥建设发展有限公司（原河南省华祥公路工程有限公司）,河南省安阳市,水利水电工程施工总承包三级,80
1483904,四川恒宝建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1483905,湖南华凌工程建设有限公司,湖南省长沙市,水利水电工程施工总承包二级,80
1483906,四川省金锟建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1483907,四川金贝建设工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1483908,四川强仁建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1485558,天鲁建设集团有限公司,山东省菏泽市,水利水电工程施工总承包三级,80
1485559,安徽紫叶生态工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1485560,河南明居建筑工程有限公司,河南省驻马店市,水利水电工程施工总承包三级,80
1485561,中国电建集团山东电力管道工程有限公司,山东省济南市,水利水电工程施工总承包三级,80
1485562,铜陵融智建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1485563,安徽建宏建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485564,安徽万岁山建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1485565,安徽建方建设有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1485566,安徽鹏跃建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1485567,安徽绿洲建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1485568,安徽磬鸣建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1485569,安徽中南建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485570,安徽腾起建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485571,安徽凯安建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485572,安徽隆婧建设有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1485573,安徽春铭建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
